time,angular0,velocity0,angular,velocity
0.0,0.4725,0.0,0.3449,0.3449
0.1,0.44782831686364494,-0.48680021093155745,0.35271147604250724,0.35271147604250724
0.2,0.37759819371942976,-0.8998063666090387,0.37180647123075555,0.37180647123075555
0.3,0.2725123077800658,-1.1743472377712871,0.3896081922049835,0.3896081922049835
0.4,0.1486781636953942,-1.2720752664785289,0.38709231632667984,0.38709231632667984
0.5,0.023836088605396884,-1.198532237056773,0.3456166968725965,0.3456166968725965
0.6,-0.08642487271592102,-0.9872478176135815,0.25444031162874065,0.25444031162874065
0.7000000000000001,-0.1705932328217027,-0.6861012160781077,0.11347119910663338,0.11347119910663338
0.8,-0.22292224189995968,-0.364012895375281,-0.06701410902256807,-0.06701410902256807
0.9,-0.24553451505259802,-0.10488889925718614,-0.2665281772732937,-0.2665281772732937
1.0,-0.24768972113654572,0.043562720015396295,-0.45682622117070726,-0.45682622117070726
1.1,-0.2396530152811506,0.10786713204278593,-0.6107402496969548,-0.6107402496969548
1.2,-0.22715926078735144,0.13965670502320915,-0.7104200301076004,-0.7104200301076004
1.3,-0.2119941815499676,0.16229255061396455,-0.7474509231702635,-0.7474509231702635
1.4000000000000001,-0.1951359016261711,0.17175915740260497,-0.7194301964514006,-0.7194301964514006
1.5,-0.17835654894129901,0.16054532131979732,-0.6281577476260195,-0.6281577476260195
1.6,-0.16329197411053856,0.1427213216909213,-0.4804271272996361,-0.4804271272996361
1.7,-0.14841479852371658,0.16722148842799806,-0.2909675871478427,-0.2909675871478427
1.8,-0.1265922900606448,0.28688866623193915,-0.08446215451410251,-0.08446215451410251
1.9000000000000001,-0.0881307710768035,0.49133143854726463,0.10969798268623132,0.10969798268623132
2.0,-0.027931226681746846,0.7079393158681373,0.2680606842766089,0.2680606842766089
2.1,0.051461524527438574,0.8657963674057391,0.378305130593902,0.378305130593902
2.2,0.14185560458408614,0.9231690445966673,0.4382587649206015,0.4382587649206015
2.3000000000000003,0.23205840679973358,0.8599127210481062,0.45398460096016824,0.45398460096016824
2.4,0.3096609556255038,0.6720844878642749,0.43767023052958,0.43767023052958
2.5,0.36288281781911885,0.3772923764129099,0.4039907842901255,0.4039907842901255
2.6,0.382874147163616,0.015519111751629192,0.3656141457551609,0.3656141457551609
2.7,0.3654762410505006,-0.36153884428958205,0.3302707919454399,0.3302707919454399
2.8000000000000003,0.3118398609506467,-0.7004918623447896,0.29999518396616925,0.29999518396616925
2.9,0.22831987003114138,-0.9515744983755885,0.27119380215185285,0.27119380215185285
3.0,0.12572654896830038,-1.07747504819388,0.23542447016497253,0.23542447016497253
3.1,0.017453423834643014,-1.0655066900876562,0.18220346520210914,0.18220346520210914
3.2,-0.08326717965379185,-0.9309890048452759,0.10350398605795645,0.10350398605795645
3.3000000000000003,-0.1658418709385897,-0.709791154975739,-0.002652054688868448,-0.002652054688868448
3.4,-0.22392523093252384,-0.4497065356877084,-0.1310197398141101,-0.1310197398141101
3.5,-0.25617488881100314,-0.20091260734987731,-0.26974692068050715,-0.26974692068050715
3.6,-0.26572997406141485,0.00022106571074960446,-0.40235634238741896,-0.40235634238741896
3.7,-0.25805718125229404,0.14426053988398355,-0.5113903975570078,-0.5113903975570078
3.8000000000000003,-0.23844891612048552,0.24111381873070808,-0.5824113155827466,-0.5824113155827466
3.9,-0.2110563081946567,0.3010004561273269,-0.6060042244483292,-0.6060042244483292
4.0,-0.1793840654930572,0.326804704323086,-0.5777362897623348,-0.5777362897623348
4.1,-0.1467530738159498,0.32132725519143146,-0.49782638492237374,-0.49782638492237374
4.2,-0.11566557686545331,0.30015675991100577,-0.37171654696705086,-0.37171654696705086
4.3,-0.08611796741766109,0.297214840234862,-0.21147908840485077,-0.21147908840485077
4.4,-0.054436606979806415,0.3465363367780136,-0.036230548043865364,-0.036230548043865364
4.5,-0.01504409393989868,0.44733946254656365,0.1314295063516459,0.1314295063516459
4.6000000000000005,0.03541045878891855,0.55936134020015,0.2721275184123265,0.2721275184123265
4.7,0.09560315201935334,0.6352811481178915,0.374148597809734,0.374148597809734
4.8,0.16020943783862732,0.6440812353426761,0.43371398183324755,0.43371398183324755
4.9,0.22171805046265297,0.5722467973921074,0.4534780107661972,0.4534780107661972
5.0,0.27193674098092485,0.4191445545454631,0.4407119763681057,0.4407119763681057
5.1000000000000005,0.3032034663025384,0.19617781717061086,0.4051459363018253,0.4051459363018253
5.2,0.30963394636992847,-0.07259703574209023,0.3565172509936269,0.3565172509936269
5.3,0.2882840403332166,-0.35323403279862176,0.3024723308022936,0.3024723308022936
5.4,0.23986514210589988,-0.6075919562101221,0.24736310795473415,0.24736310795473415
5.5,0.16885893637978833,-0.7994310436080048,0.19189496076244333,0.19189496076244333
5.6000000000000005,0.08300448827117642,-0.9010296317011535,0.13355999152268194,0.13355999152268194
5.7,-0.007905075568814868,-0.9000254628185627,0.06809961931997013,0.06809961931997013
5.8,-0.09377635401442362,-0.8028489580225832,-0.008144718240469627,-0.008144718240469627
5.9,-0.1660116289541524,-0.632093026305469,-0.09597329600967114,-0.09597329600967114
6.0,-0.2188086454624483,-0.41980070509428313,-0.19216646245047003,-0.19216646245047003
6.1000000000000005,-0.24971505762641538,-0.19959503831397288,-0.28961717666265724,-0.28961717666265724
6.2,-0.2593952878917375,0.0009756706973002779,-0.3784496844631007,-0.3784496844631007
6.3,-0.250737558362076,0.16537567951577647,-0.44780227459823985,-0.44780227459823985
6.4,-0.22774370202232944,0.28723628504607945,-0.4878022282682728,-0.4878022282682728
6.5,-0.19474460194928167,0.36552838777358293,-0.4911178234472455,-0.4911178234472455
6.6000000000000005,-0.15604450975517098,0.4017782589506259,-0.45387881530074353,-0.45387881530074353
6.7,-0.11558661649160894,0.4024354320793912,-0.3763075234523285,-0.3763075234523285
6.8,-0.07622342124465901,0.38346073507919803,-0.26342811676570993,-0.26342811676570993
6.9,-0.03872288217230359,0.36952541724716986,-0.12566319519102873,-0.12566319519102873
7.0,-0.0014414370703669172,0.3811020670684909,0.02175003471219468,0.02175003471219468
7.1000000000000005,0.038346173551522256,0.41731881676055227,0.16165593865606045,0.16165593865606045
7.2,0.08208861249759819,0.45538054961739893,0.27924198802779154,0.27924198802779154
7.3,0.12854279474680289,0.46740751727196167,0.36495753758574806,0.36495753758574806
7.4,0.17405482514804552,0.4343800238936381,0.4150042997046711,0.4150042997046711
7.5,0.2136590611240247,0.3488607029262994,0.43041587004631565,0.43041587004631565
7.6000000000000005,0.24212795983171692,0.21261366180483193,0.4157436885795036,0.4157436885795036
7.7,0.25479112241579893,0.03488622457550089,0.3776545060038314,0.3776545060038314
7.8,0.24826028535780995,-0.1679764161397915,0.32349236818431965,0.32349236818431965
7.9,0.22110293508943013,-0.3735087866326247,0.25995606842313557,0.25995606842313557
8.0,0.17433083361982069,-0.5558987467436893,0.1921131882249277,0.1921131882249277
8.1,0.11153221473685224,-0.6902093753485367,0.12289917503235383,0.12289917503235383
8.2,0.03854414907198083,-0.7572079971827709,0.05318824228351384,0.05318824228351384
8.3,-0.03734543180760434,-0.747711602738277,-0.017507730845059265,-0.017507730845059265
8.4,-0.10853840016847001,-0.6648062911189757,-0.08984496323372475,-0.08984496323372475
8.5,-0.1683267323844467,-0.5227497446586253,-0.1633943416223489,-0.1633943416223489
8.6,-0.21183300923059664,-0.3431117051596237,-0.23583302458451974,-0.23583302458451974
8.700000000000001,-0.23649877832235555,-0.14989373268633555,-0.30280866820303703,-0.30280866820303703
8.8,-0.24209979359631167,0.03485453574215703,-0.35839640747587775,-0.35839640747587775
8.9,-0.23038894320750394,0.19397523530717978,-0.3959612503770706,-0.3959612503770706
9.0,-0.20453877323122086,0.31626473117836995,-0.40923842765600743,-0.40923842765600743
9.1,-0.1685525228454581,0.3962426167232402,-0.39344613382076754,-0.39344613382076754
9.200000000000001,-0.12670092238959055,0.43412296137004774,-0.346293464016287,-0.346293464016287
9.3,-0.08291046411300339,0.4367795563348749,-0.2688314846420197,-0.2688314846420197
9.4,-0.040059488188856206,0.4181427570213957,-0.166073607089693,-0.166073607089693
9.5,0.0005933409529114697,0.39558552974823025,-0.04708343372961509,-0.04708343372961509
9.6,0.03934529303571408,0.3811789790783755,0.0760150849417523,0.0760150849417523
9.700000000000001,0.077083487979664,0.37398780151207134,0.19031180461805158,0.19031180461805158
9.8,0.11397466371146225,0.36168521148112664,0.28481126967011333,0.28481126967011333
9.9,0.1487550859296322,0.32961551117161886,0.35220995110211956,0.35220995110211956
10.0,0.1789119996934734,0.2682182757379827,0.389276276001279,0.389276276001279
10.1,0.20132928176771878,0.1749282751772901,0.3963275983679675,0.3963275983679675
10.200000000000001,0.21293634498673789,0.05294119248058281,0.3763966289074477,0.3763966289074477
10.3,0.2112098319240755,-0.09014858994804481,0.3343555601562647,0.3343555601562647
10.4,0.19458106085231394,-0.24288638392709042,0.27604366637505295,0.27604366637505295
10.5,0.16280502570331362,-0.39037358846462156,0.20741142070951715,0.20741142070951715
10.6,0.11724914765064141,-0.5155877205536689,0.1337566223487292,0.1337566223487292
10.700000000000001,0.06098718301117912,-0.6019346577088067,0.05918237735044201,0.05918237735044201
10.8,-0.0014042687566370032,-0.6365025465286355,-0.013594646613845613,-0.013594646613845613
10.9,-0.06436840059240115,-0.6130045209711615,-0.08302215216750869,-0.08302215216750869
11.0,-0.1221246450145054,-0.5333589451535223,-0.14814377287240627,-0.14814377287240627
11.1,-0.16948701626626145,-0.40731269288730354,-0.2078995118487438,-0.2078995118487438
11.200000000000001,-0.20255344706599399,-0.2503471352220376,-0.26056301367756396,-0.26056301367756396
11.3,-0.21913524404728935,-0.08073952418134187,-0.30349326730629816,-0.30349326730629816
11.4,-0.21888828748940325,0.08334618860218779,-0.33323805663302664,-0.33323805663302664
11.5,-0.20317694813634032,0.2262466901446768,-0.34594626508631204,-0.34594626508631204
11.6,-0.1747327035356835,0.336514180786112,-0.33802490887242004,-0.33802490887242004
11.700000000000001,-0.13717221630683482,0.4080420864021442,-0.30695377961666714,-0.30695377961666714
11.8,-0.09442449511117323,0.44077523289425,-0.252130616022034,-0.252130616022034
11.9,-0.05011221063526978,0.4408274188121527,-0.17558217018402214,-0.17558217018402214
12.0,-0.006986890835074604,0.41908090392085345,-0.08233362324648703,-0.08233362324648703
12.1,0.03337503034683635,0.38730985748799784,0.019822058514417117,0.019822058514417117
12.200000000000001,0.07039583076634737,0.3528913153090951,0.12134925980461025,0.12134925980461025
12.3,0.1038711290738355,0.31581281470461087,0.2126306743808928,0.2126306743808928
12.4,0.13328785534162224,0.2706029498924536,0.28564308162966967,0.28564308162966967
12.5,0.1575125287400068,0.21112896240013043,0.3350018445870658,0.3350018445870658
12.6,0.17492800076394122,0.13422079357284059,0.35821293313290226,0.35821293313290226
12.700000000000001,0.1837948652431582,0.04056074733959907,0.3554023461058364,0.3554023461058364
12.8,0.18260509698994237,-0.06608015709019241,0.32884409125810965,0.32884409125810965
12.9,0.1703434619170877,-0.17972032398075388,0.2824451591975993,0.2824451591975993
13.0,0.14668823785959784,-0.2924805269303201,0.22119931127754763,0.22119931127754763
13.1,0.11219933824347549,-0.3946333989614775,0.15058154301626642,0.15058154301626642
13.200000000000001,0.06848300959408894,-0.4751459160318573,0.07591053396790703,0.07591053396790703
13.3,0.01825547578021064,-0.5231790129735416,0.0017884945224411891,0.0017884945224411891
13.4,-0.034783618814362746,-0.5302915290850702,-0.06824106897778728,-0.06824106897778728
13.5,-0.08630165806856815,-0.4925668792514972,-0.13172773235306856,-0.13172773235306856
13.6,-0.13185777425959003,-0.4118615989418082,-0.18705694484966173,-0.18705694484966173
13.700000000000001,-0.167489100877973,-0.2957629136934671,-0.23302422309433196,-0.23302422309433196
13.8,-0.1902306879242865,-0.15635976615277627,-0.26841387407670525,-0.26841387407670525
13.9,-0.19847167939780733,-0.008287101861681767,-0.291729248888086,-0.291729248888086
14.0,-0.1921010792673189,0.13345404015713472,-0.30115351051419087,-0.30115351051419087
14.1,-0.17243927068825574,0.25555968925681044,-0.2947593381087005,-0.2947593381087005
14.200000000000001,-0.1419775831736314,0.3481718713851726,-0.27094273848107886,-0.27094273848107886
14.3,-0.10396543216092913,0.40614825800758697,-0.22900890006366395,-0.22900890006366395
14.4,-0.061903245719844964,0.42963157948528097,-0.16978031524015325,-0.16978031524015325
14.5,-0.01902703943334212,0.4235820354917564,-0.09604997434042797,-0.09604997434042797
14.6,0.022093520613089248,0.39594318702631953,-0.012688650792290642,-0.012688650792290642
14.700000000000001,0.059710244474025204,0.35466123563801544,0.07373848290715351,0.07373848290715351
14.8,0.09274642539699766,0.30486375554456124,0.15584444167120895,0.15584444167120895
14.9,0.12044827795448147,0.2479441220992297,0.2265517321221897,0.2265517321221897
15.0,0.14206721804812245,0.1829888411089532,0.28010294426996085,0.28010294426996085
15.1,0.1567469100371507,0.1091175261314553,0.31266632892466745,0.31266632892466745
15.200000000000001,0.16361419231821953,0.02701210485888158,0.3225074999371489,0.3225074999371489
15.3,0.16195508340931028,-0.06088030495633133,0.3098787350943672,0.3098787350943672
15.4,0.15136705109498236,-0.1508816550954725,0.27678373387974814,0.27678373387974814
15.5,0.13185591156436519,-0.23854378904258167,0.22668290448904832,0.22668290448904832
15.6,0.10390894071934832,-0.31865179767319596,0.16411945881710302,0.16411945881710302
15.700000000000001,0.06858308951869702,-0.38500210126190476,0.09423211135627976,0.09423211135627976
15.8,0.02760172832526286,-0.4305572246504424,0.022180204185892005,0.022180204185892005
15.9,-0.016602711853670033,-0.4484001265745702,-0.047410258520885235,-0.047410258520885235
16.0,-0.06097731276119691,-0.43332668391335594,-0.11083788021171993,-0.11083788021171993
16.1,-0.10210286871100392,-0.3834442896041986,-0.1654593046362177,-0.1654593046362177
16.2,-0.13658027916188753,-0.30113143136044995,-0.20956561460219428,-0.20956561460219428
16.3,-0.1614661897073109,-0.19304529060359926,-0.24209157201973447,-0.24209157201973447
16.4,-0.17466330414522097,-0.06924343679908641,-0.2622902967408996,-0.2622902967408996
16.5,-0.17519037422425932,0.05828691124186463,-0.2694952905912904,-0.2694952905912904
16.6,-0.16328961446919854,0.17735762534003152,-0.2630477566929207,-0.2630477566929207
16.7,-0.14036013390950539,0.27729037059457434,-0.24241582378652332,-0.24241582378652332
16.8,-0.10873089891800894,0.3503763100307769,-0.20748337283375565,-0.20748337283375565
16.9,-0.07131029640085723,0.392841762197518,-0.15893624424904115,-0.15893624424904115
17.0,-0.031174587742637986,0.4050643138048401,-0.09862752026656747,-0.09862752026656747
17.1,0.00881949273406256,0.39085869819417546,-0.02978025760681107,-0.02978025760681107
17.2,0.0463059231254176,0.3559135842261677,0.04309264456082673,0.04309264456082673
17.3,0.07950186605746151,0.3059077737416593,0.11459488782227999,0.11459488782227999
17.400000000000002,0.10713146271470776,0.24516536240033962,0.17910351120456866,0.17910351120456866
17.5,0.1282703218365118,0.17645738873835795,0.23149384021325467,0.23149384021325467
17.6,0.14222313630038982,0.10176213460676496,0.2677340784036901,0.2677340784036901
17.7,0.14849289640277005,0.023192769316728166,0.2852413597464407,0.2852413597464407
17.8,0.14682137990358118,-0.056571064558403,0.2830129651168103,0.2830129651168103
17.900000000000002,0.1372421447043584,-0.1344299197961124,0.2616099993818621,0.2616099993818621
18.0,0.12010457711084191,-0.20721724894518984,0.2230544651455339,0.2230544651455339
18.1,0.09607111320421993,-0.27182651151857606,0.1706448746473801,0.1706448746473801
18.2,0.06612100958539445,-0.3249639707438169,0.10865602585457075,0.10865602585457075
18.3,0.0315879012759572,-0.362793836003142,0.041902061667234515,0.041902061667234515
18.400000000000002,-0.0057824861074140645,-0.38097008120032555,-0.024794109709642527,-0.024794109709642527
18.5,-0.043811356501760435,-0.3753507481205771,-0.0871130317134666,-0.0871130317134666
18.6,-0.07996552315294554,-0.3432063321707057,-0.14160394076105734,-0.14160394076105734
18.7,-0.11155988452480745,-0.2843902582015243,-0.185826091654801,-0.185826091654801
18.8,-0.13605351808655197,-0.2019796204668879,-0.2182742019200722,-0.2182742019200722
18.900000000000002,-0.1513735594602094,-0.10218275414812752,-0.2381655889694212,-0.2381655889694212
19.0,-0.15619554192214394,0.006409134647654915,-0.24519471708194668,-0.24519471708194668
19.1,-0.15012518851209108,0.11400291458642593,-0.23934868467734413,-0.23934868467734413
19.2,-0.1337509675561463,0.2109667223172193,-0.22084129653675366,-0.22084129653675366
19.3,-0.10856089941619833,0.28914506083038294,-0.1901797558604642,-0.1901797558604642
19.400000000000002,-0.07673930774191629,0.3429089139382408,-0.148335460599888,-0.148335460599888
19.5,-0.040880569582778796,0.3697338058975268,-0.09695289293226943,-0.09695289293226943
19.6,-0.0036753622700776544,0.37015569410785115,-0.038506617680220415,-0.038506617680220415
19.7,0.0323666494943177,0.3471042852657396,0.023681484099735743,0.023681484099735743
19.8,0.06510487212757352,0.3048421321166654,0.08561572809456458,0.08561572809456458
19.900000000000002,0.09284707680989043,0.24792677988877304,0.1429778411605318,0.1429778411605318
20.0,0.11434337881821817,0.18059081614531558,0.19157787313536534,0.19157787313536534
20.1,0.12874535469432502,0.10665176498608804,0.22779628932488533,0.22779628932488533
20.2,0.13557404826250025,0.02972174002062053,0.24893043237745152,0.24893043237745152
20.3,0.13470890832385732,-0.046635868477757414,0.2534139913546325,0.2534139913546325
20.400000000000002,0.1263806409209345,-0.11899378033576616,0.2409260376164958,0.2409260376164958
20.5,0.11114541966186146,-0.1843137078450186,0.21241791160658208,0.21241791160658208
20.6,0.0898355786880399,-0.24011949151221013,0.17006408581025217,0.17006408581025217
20.7,0.06350629021232847,-0.28438460895828144,0.11711331080531455,0.11711331080531455
20.8,0.0334080645255915,-0.315156666942597,0.05760917199000144,0.05760917199000144
20.900000000000002,0.0009985219700534035,-0.3302121701639037,-0.0040183747899622604,-0.0040183747899622604
21.0,-0.03202882063163903,-0.32711249227035777,-0.06342972462826044,-0.06342972462826044
21.1,-0.06374870101547943,-0.30379771300065883,-0.11681428159820666,-0.11681428159820666
21.2,-0.09208610656024446,-0.2594857866636149,-0.16118935149746827,-0.16118935149746827
21.3,-0.11498572101926499,-0.1954515806608443,-0.19451135446115875,-0.19451135446115875
21.400000000000002,-0.1306385124168431,-0.11535403797613941,-0.21561960551583248,-0.21561960551583248
21.5,-0.1377134323293271,-0.025014265617280845,-0.22407991281978143,-0.22407991281978143
21.6,-0.13554293145159832,0.06826012653955993,-0.2200076828218488,-0.2200076828218488
21.7,-0.12422569220668084,0.15662228771936063,-0.2039344276352721,-0.2039344276352721
21.8,-0.10462918168124588,0.23271094508089718,-0.17675097170030152,-0.17675097170030152
21.900000000000002,-0.07829340986991366,0.2905728378689885,-0.1397269578394163,-0.1397269578394163
22.0,-0.04725432056226378,0.326323562400658,-0.09457678675307139,-0.09457678675307139
22.1,-0.013819434623953998,0.33842729028468727,-0.043522405546857976,-0.043522405546857976
22.2,0.019663451870933803,0.3275590764172669,0.010700964846016361,0.010700964846016361
22.3,0.051005914491659594,0.29613411611264095,0.06493472790772493,0.06493472790772493
22.400000000000002,0.07832252311091904,0.24769526026779756,0.1157892506284531,0.1157892506284531
22.5,0.1001152445309693,0.18637191884027954,0.15990974236164252,0.15990974236164252
22.6,0.11531290876936205,0.116530168239,0.19426441636989947,0.19426441636989947
22.7,0.12328459940572062,0.0425850802472343,0.2164051741781582,0.2164051741781582
22.8,0.1238372892273389,-0.031149270680220636,0.22467213029920427,0.22467213029920427
22.900000000000002,0.11719569604903188,-0.1006749947720726,0.21833718888460582,0.21833718888460582
23.0,0.10395708165468619,-0.1625847831359713,0.19769228358515523,0.19769228358515523
23.1,0.08502020963547516,-0.2142790165840661,0.1640799224082842,0.1640799224082842
23.2,0.061501745537657075,-0.2539791058771934,0.11984631503005255,0.11984631503005255
23.3,0.03466449373819215,-0.28048205299221085,0.06818772973352685,0.06818772973352685
23.400000000000002,0.005878690773939399,-0.2927810404582633,0.01287446065434027,0.01287446065434027
23.5,-0.023383006319539126,-0.2898193374089952,-0.04212447652604455,-0.04212447652604455
23.6,-0.051542891599081854,-0.27060674017311814,-0.09304790119393404,-0.09304790119393404
23.7,-0.07694660183280727,-0.23470088637673675,-0.13669152867609735,-0.13669152867609735
23.8,-0.09794865071669019,-0.1828170842656306,-0.17063055827567222,-0.17063055827567222
23.900000000000002,-0.11305243190215104,-0.11726268717483693,-0.19329496239061952,-0.19329496239061952
24.0,-0.12107627053747301,-0.042006977996999935,-0.20392466484986665,-0.20392466484986665
24.1,-0.1213068901613211,0.0376310314768151,-0.20245808991278882,-0.20245808991278882
24.2,-0.11360651283818635,0.11557456766292291,-0.1894084014739215,-0.1894084014739215
24.3,-0.09845288372644119,0.1857141471699228,-0.16576477639122195,-0.16576477639122195
24.400000000000002,-0.07690614284255161,0.24262300955009508,-0.1329323773704998,-0.1329323773704998
24.5,-0.050509776766063955,0.28214267603559534,-0.09270276952666186,-0.09270276952666186
24.6,-0.021143254954819994,0.301752488234488,-0.04723170412084608,-0.04723170412084608
24.7,0.009149654121172763,0.3006857077299274,0.001003417588542336,0.001003417588542336
24.8,0.038332237878525154,0.27981548276766205,0.049287534677635525,0.049287534677635525
24.900000000000002,0.06452631828701272,0.24138708163326017,0.09479956396371374,0.09479956396371374
25.0,0.08613326970238425,0.18869125292413683,0.13478076201348888,0.13478076201348888
25.1,0.10192242842538855,0.12574553677057174,0.1667175969012253,0.1667175969012253
25.2,0.11108879207921504,0.05699663447723416,0.18851627098066037,0.18851627098066037
25.3,0.113280957134828,-0.012982919863352156,0.19865426779874062,0.19865426779874062
25.400000000000002,0.10859730595384946,-0.07982798228709519,0.19630426837197262,0.19630426837197262
25.5,0.09754789936669772,-0.13972527042353827,0.18142957888776556,0.18142957888776556
25.6,0.0809842201725881,-0.18969642346284318,0.15484466605558334,0.15484466605558334
25.7,0.06000779496776649,-0.22772175658603197,0.11822296361628692,0.11822296361628692
